Observer,Sample_spp,SiteLong,SiteShort,SiteCode,Sample_ID,Sampling_date,day,mo,yr,DOY,Season,SeasonCode,Species,SppCode,Body_Length,Head_Width,density_per_m2,Body_Width,Height,Length of 1st Antennae,Adult?,has citellum?
David,Bieb_14_7_2003_BR,Bieber,Bieb,2,grob,14/07/2003,14,7,2003,195,late,2,Baetis rhodani,BR,5.46,0.8,29.6,,,,,
David,Bieb_14_7_2003_BR,Bieber,Bieb,2,grob,14/07/2003,14,7,2003,195,late,2,Baetis rhodani,BR,4.57,0.67,29.6,,,,,
David,Bieb_14_7_2003_BR,Bieber,Bieb,2,fein,14/07/2003,14,7,2003,195,late,2,Baetis rhodani,BR,3.92,0.64,29.6,,,,,
David,Bieb_14_7_2003_BR,Bieber,Bieb,2,fein,14/07/2003,14,7,2003,195,late,2,Baetis rhodani,BR,NA,0.85,29.6,,,,,
David,Bieb_12_6_2002_BR,Bieber,Bieb,2,grob,12/6/2002,12,6,2002,163,late,2,Baetis rhodani,BR,6.94,1,10.4,,,,,
David,Bieb_12_6_2002_BR,Bieber,Bieb,2,grob,12/6/2002,12,6,2002,163,late,2,Baetis rhodani,BR,7,1.06,10.4,,,,,
David,Bieb_12_6_2002_BR,Bieber,Bieb,2,grob,12/6/2002,12,6,2002,163,late,2,Baetis rhodani,BR,6.01,0.93,10.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,6.61,0.86,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,2.48,0.36,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,3.65,0.62,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,4.4,0.77,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,3.46,0.6,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,3.85,0.74,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,5.31,0.74,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,3.52,0.67,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,3.11,0.56,78.4,,,,,
David,Bieb_30_8_2001_BR,Bieber,Bieb,2,grob,30/08/2001,30,8,2001,242,late,2,Baetis rhodani,BR,6.84,0.8,78.4,,,,,
David,Auba_2_4_2019_BR,Aubach,Auba,1,grob,2/4/2019,2,4,2019,92,early,1,Baetis rhodani,BR,6.47,0.94,2.839827,,,,,
David,Auba_2_4_2019_BR,Aubach,Auba,1,grob,2/4/2019,2,4,2019,92,early,1,Baetis rhodani,BR,NA,0.52,2.839827,,,,,
David,Auba_2_4_2019_BR,Aubach,Auba,1,grob,2/4/2019,2,4,2019,92,early,1,Baetis rhodani,BR,NA,0.75,2.839827,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,5.34,1.14,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,4.9,0.81,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,4.42,0.74,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,4.35,0.66,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,3.11,0.64,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,2.59,0.43,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,2.64,0.4,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,2.66,0.41,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,2.36,0.47,34.28571,,,,,
David,Auba_15_6_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,15/06/2018,15,6,2018,166,late,2,Baetis rhodani,BR,2.74,0.5,34.28571,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,3.67,0.7,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,6.33,1.09,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.51,0.79,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.07,0.8,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.76,1.05,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,7.4,1.18,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.81,0.75,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,NA,0.94,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,6,0.86,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.59,1.01,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,6.06,0.98,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,6.84,1.15,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.56,0.71,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,2.59,0.35,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,4.28,0.74,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.5,0.87,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,5.19,0.74,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,4.71,0.69,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,3.55,0.64,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,3.87,0.85,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,3.51,0.63,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,4.01,0.74,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,4.41,0.72,80,,,,,
David,Auba_7_3_2018_BR,Aubach oh.Wiesthal,Auba,1,grob,7/3/2018,7,3,2018,66,early,1,Baetis rhodani,BR,4.67,0.85,80,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,8.06,1.28,7.792208,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,5.22,0.68,7.792208,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,6.06,0.7,7.792208,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,3.81,0.62,7.792208,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,NA,0.47,7.792208,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,NA,0.3,7.792208,,,,,
David,Auba_16_3_2017_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2017,16,3,2017,75,early,1,Baetis rhodani,BR,3.42,0.53,7.792208,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,5.52,0.78,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,4.35,0.63,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,4.37,0.62,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,4.68,0.67,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,4.04,0.57,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,4.14,0.6,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,3.62,0.54,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,3.72,0.57,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,3.95,0.68,5.6,,,,,
David,Auba_21_6_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2016,21,6,2016,173,late,2,Baetis rhodani,BR,3.42,0.46,5.6,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,5.9,1.04,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,8.26,1.22,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,7.34,1.1,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,7.3,0.96,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,5.73,0.85,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,7.12,1.17,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,3.21,0.45,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,5.21,1.04,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,3.11,0.52,30.93333,,,,,
David,Auba_11_4_2016_BR,Aubach oh.Wiesthal,Auba,1,grob,11/4/2016,11,4,2016,102,early,1,Baetis rhodani,BR,NA,0.86,30.93333,,,,,
David,Auba_16_6_2015_BR,Aubach oh.Wiesthal,Auba,1,grob,16/06/2015,16,6,2015,167,late,2,Baetis rhodani,BR,3.45,0.73,4.8,,,,,
David,Auba_16_6_2015_BR,Aubach oh.Wiesthal,Auba,1,grob,16/06/2015,16,6,2015,167,late,2,Baetis rhodani,BR,5.11,0.8,4.8,,,,,
David,Auba_16_6_2015_BR,Aubach oh.Wiesthal,Auba,1,grob,16/06/2015,16,6,2015,167,late,2,Baetis rhodani,BR,3.63,0.68,4.8,,,,,
David,Auba_16_6_2015_BR,Aubach oh.Wiesthal,Auba,1,grob,16/06/2015,16,6,2015,167,late,2,Baetis rhodani,BR,4.01,0.63,4.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,5.69,0.88,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,6.74,0.82,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,7.23,0.94,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,7.36,0.96,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,6.07,0.84,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,6.92,0.89,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,4.51,0.62,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,2.89,0.46,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,4.22,0.53,45.8,,,,,
David,Auba_17_6_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,17/06/2014,17,6,2014,168,late,2,Baetis rhodani,BR,3.6,0.75,45.8,,,,,
David,Auba_11_3_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,11/3/2014,11,3,2014,70,early,1,Baetis rhodani,BR,5.12,1.01,6.8,,,,,
David,Auba_11_3_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,11/3/2014,11,3,2014,70,early,1,Baetis rhodani,BR,3.86,0.68,6.8,,,,,
David,Auba_11_3_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,11/3/2014,11,3,2014,70,early,1,Baetis rhodani,BR,5.58,0.83,6.8,,,,,
David,Auba_11_3_2014_BR,Aubach oh.Wiesthal,Auba,1,grob,11/3/2014,11,3,2014,70,early,1,Baetis rhodani,BR,4.89,0.77,6.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,7.84,1.34,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,6.45,0.95,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,8.28,1.26,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,8.03,1.08,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,5.76,1.03,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,8.21,1.24,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,6.66,1.21,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,7.85,1.11,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,4.76,0.9,11.8,,,,,
David,Auba_20_3_2013_BR,Aubach oh.Wiesthal,Auba,1,grob,20/03/2013,20,3,2013,79,early,1,Baetis rhodani,BR,4.08,0.64,11.8,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,6.6,1.15,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,3.95,0.64,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,5.15,0.68,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,6.06,0.96,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,4.84,0.83,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,5.39,0.88,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,4.91,0.89,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,3.83,0.59,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,4.92,0.77,24.38095,,,,,
David,Auba_21_6_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,21/06/2012,21,6,2012,173,late,2,Baetis rhodani,BR,3.96,0.65,24.38095,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,7.92,1.28,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,6.61,1.02,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,4.71,0.82,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,6.86,1.09,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,5.5,0.78,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,4.41,0.58,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,4.8,0.71,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,5.37,0.85,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,4.01,0.67,25.05263,,,,,
David,Auba_19_3_2012_BR,Aubach oh.Wiesthal,Auba,1,grob,19/03/2012,19,3,2012,79,early,1,Baetis rhodani,BR,6.32,0.93,25.05263,,,,,
David,Auba_25_7_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,25/07/2011,25,7,2011,206,late,2,Baetis rhodani,BR,5.21,0.66,10.4,,,,,
David,Auba_25_7_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,25/07/2011,25,7,2011,206,late,2,Baetis rhodani,BR,6.29,0.75,10.4,,,,,
David,Auba_25_7_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,25/07/2011,25,7,2011,206,late,2,Baetis rhodani,BR,5.08,0.71,10.4,,,,,
David,Auba_25_7_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,25/07/2011,25,7,2011,206,late,2,Baetis rhodani,BR,NA,0.7,10.4,,,,,
David,Auba_25_7_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,25/07/2011,25,7,2011,206,late,2,Baetis rhodani,BR,2.62,0.46,10.4,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,7.33,1.18,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,8.56,1.12,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,7.43,1.21,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,6.06,1.1,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,7.92,1.12,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,5.2,0.85,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,8.23,1.24,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,8.15,1.17,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,6.48,0.93,15.2,,,,,
David,Auba_24_3_2011_BR,Aubach oh.Wiesthal,Auba,1,grob,24/03/2011,24,3,2011,83,early,1,Baetis rhodani,BR,6.57,1.11,15.2,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,7.08,1.11,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.74,0.84,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.4,0.78,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.94,1.2,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,7.01,1.18,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,5.38,1.03,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.46,0.79,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.19,0.84,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.31,1.06,29.06667,,,,,
David,Auba_29_6_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,29/06/2010,29,6,2010,180,late,2,Baetis rhodani,BR,6.56,0.99,29.06667,,,,,
David,Auba_16_3_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2010,16,3,2010,75,early,1,Baetis rhodani,BR,8.28,1.18,116,,,,,
David,Auba_16_3_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2010,16,3,2010,75,early,1,Baetis rhodani,BR,5.65,1,116,,,,,
David,Auba_16_3_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2010,16,3,2010,75,early,1,Baetis rhodani,BR,6.59,1.02,116,,,,,
David,Auba_16_3_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2010,16,3,2010,75,early,1,Baetis rhodani,BR,5.09,0.87,116,,,,,
David,Auba_16_3_2010_BR,Aubach oh.Wiesthal,Auba,1,grob,16/03/2010,16,3,2010,75,early,1,Baetis rhodani,BR,7.01,1.25,116,,,,,
